stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_desc,wheelchair_boarding,platform_code,location_type,parent_station,stop_timezone,stop_url,tts_stop_name,zone_id,alias,stop_area,authority,lest_x,lest_y,kommentaar,kovde_oigusakt
154724,4401151-1,Ülejõe (perspektiivne),59.0281628,27.0895815,Iisaku suunas,,,0,,,,,Viru7,,Alutaguse vald,Ida-Virumaa,6547338.0,677358.375,,
25290,8200073-1,Hargla kool,57.6131668,26.4154358,Valga suunas,,,0,,,,,,,Valga vald,Valgamaa,6388248.95,644351.92,,
22357,8200530-1,Ristipealse,58.0344695,26.4388706,Otepää suunas,,,0,,,,,,,Otepää vald,Valgamaa,6435192.999,644046.07,,
126564,6701241-1,Allika,58.2733334,24.0951277,,,,0,,,,,,,Pärnu linn,Pärnumaa,6459181.999,505582.0,,
28372,5100402-1,Pärna,59.039047,25.93678,,,,0,,,,,Viru5,,Järva vald,Järvamaa,6546070.176,611170.317,,
92480,8200664-1,Tuuri,58.0952235,25.9531446,,,,0,,,,,,,Tõrva vald,Valgamaa,6441017.5,615169.937,,
32009,5700005-1,Ehitajate tee,58.94051,23.583146,,,,0,,,,,Laane1,,Haapsalu linn,Läänemaa,6533563.716,476001.383,,Ridala VV määrus 08.10.2015 nr 477
27484,5100361-1,Pikaküla,58.96581,25.5855,,,,0,,,,,tartu1,,Paide linn,Järvamaa,6537385.207,591203.98,,
21358,5100479-1,Sargvere,58.89115,25.71377,,,,0,,,,,tartu1,,Paide linn,Järvamaa,6529253.19,598793.46,,
31245,5100405-1,Pärnuvälja,58.8817045,25.5362868,,,,0,,,,,tartu1,,Paide linn,Järvamaa,6527953.499,588588.1,,
146843,8490208-1,Tohvre,58.1776178,25.9704833,Mustla - Rõngu mnt suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
32282,5900771-1,Söeaugu,59.5547957,26.1309885,,,,0,,,,,Viru2,,Haljala vald,Lääne-Virumaa,6603833.499,620489.25,,Haljala VV määrus 4.07.2018 nr 332
24421,7801040-1,Valli,58.2999053,26.4712595,Nõgiaru suunas,,,0,,,,,,,Nõo vald,Tartumaa,6464806.499,644869.249,,
144643,4401004-1,Vaivara,59.3714049,27.7618663,Jaama tänaval Viivikonna tee suunas,,,0,,,,,,Vaivara,Vaivara vald,Ida-Virumaa,6587484.5,713771.0,,
29768,6500616-1,Silgu,58.0069273,26.7571551,Tartu suunas,,,0,,,,,,,Kanepi vald,Põlvamaa,6432856.089,662960.86,,
148347,4401058-1,Küttejõu rist,59.3479279,27.0153451,Küttejõu tn Savala suunas,,,0,,,,,Viru7,,Lüganuse vald,Ida-Virumaa,6582728.5,671499.0,,
4664,21565-1,Rannasüdame,59.4212933,24.3496765,,,,0,,,,,Harju3,,Harku vald,Harjumaa,6587097.999,519852.0,Endine Viti,Harku VV korraldus 9.juuni 2020 nr 305
78014741,7801474-1,Liivamäe,58.249892,26.626352,Unipiha suunas,0,,0,,,,,,,Nõo vald,Tartumaa,6459585.873,654174.56,,
25163,6500210-1,Korela tee,57.891073,27.7350757,Sesniki suunas,,,0,,,,,,,Setomaa vald,Võrumaa,6422769.28,721426.8,,
155748,23522-1,Lehola mõis,59.2923686,24.3248815,,,,0,,,,,Harju3,,Lääne-Harju vald,Harjumaa,6572728.64,518513.899,"lisatud 09.2022, end Lehola kool/uus tähistus 07.2024",Lääne-Harju Vallavalitsus 16.05.2023 määrus nr 3
20609,5700219-1,Martna teerist,58.821629,23.761218,,,,0,,,,,Laane3,,Lääne-Nigula vald,Läänemaa,6520271.98,486205.932,,Lääne-Nigula VV 15.11.2022 nr 2-3/22-546
30977,4900431-1,Peebu,58.5875414,26.7587479,Jõhvi maantee suunas,,,0,,,,,,,Tartu vald,Tartumaa,6497472.99,660396.05,,
157708,4401160-1,Liimala (perspektiivne),59.4348756,26.9885723,,,,0,,,,,,,Lüganuse vald,Ida-Virumaa,6592336.999,669545.875,,
9470,23376-1,Tammemäe,59.3735198,24.5847179,,,,0,,,,,Harju2,,Harku vald,Harjumaa,6581868.999,533242.0,,Harku VV korraldus 9.juuni 2020 nr 305
20386,7800825-1,Saeveski,58.3838697,26.9938913,Luunja suunas,,,0,,,,,,,Luunja vald,Tartumaa,6475397.0,675070.937,,
27884,4400348-1,Kärasi,58.9538684,26.9375983,Vadi suunas,,,0,,,,,Viru7,,Mustvee vald,Jõgevamaa,,,,
152153,4401114-1,Mere,59.3975723,27.7696965,Sadama suunas,,,0,,,,,,,Sillamäe linn,Ida-Virumaa,6590420.0,714051.75,,
138081,23932-1,Kesa tee,59.3466066,24.9621581,,,,0,,,,,Harju2,,Rae vald,Harjumaa,6579118.55,554741.81,Kontrollida GPS,Rae valla korraldus nr 211 6.02.2024
32571,5900568-1,Pikametsa,59.3176494,26.5109468,,,,0,,,,,Viru3,,Rakvere vald,Lääne-Virumaa,6578175.999,642952.125,,Sõmeru VV määrus 20.01.2016 nr 41
29957,4900239-1,Kõrkküla,58.7925732,25.9797117,Rutikvere suunas,,,0,,,,,tartu2,,Põltsamaa vald,Jõgevamaa,,,,
25642,6500804-1,Võiardi tee,58.0432412,27.2726138,Soohara suunas,,,0,,,,,,,Räpina vald,Põlvamaa,6438265.09,693207.38,,
31786,8600111-1,Järvemäe,57.6739893,27.3274258,Luhamaa suunas,,,0,,,,,,,Võru vald,Võrumaa,6397348.029,698480.01,,
142634,6501032-1,Lobotka,57.9585345,27.6170793,Reha suunas,,,0,,,,,,,Setomaa vald,Võrumaa,6429888.727,714033.527,,
25272,8400372-1,Lastekodu,58.1189983,25.3913041,Karksi-Nuia suunas,,,0,,,,,,,Mulgi vald,Viljandimaa,,,,
134289,23820-1,Nurmiko tee,59.30901,24.63541,,,,0,,,,,Harju2,,Saku vald,Harjumaa,6574709.066,536191.909,peatus tähistatud ja asukoht muudetud (10.2025),Saku VV korraldus 23.09.2025 nr 520
29994,7800440-1,Lille,58.2155651,26.3946533,Elvasse sisenev suund,,,0,,,,,,,Elva vald,Tartumaa,6455256.0,640715.687,,
130248,8490013-1,Vaga,58.2079321,25.7791295,Mustla suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
28580,7400852-1,Viidu,58.285342,22.1266116,,,,0,,,,,,,Saaremaa vald,Saaremaa,6462050.0,390123.062,,
162011,8600980-1,Lepa tee,57.9301116,26.9516598,Ridali suunas,,,0,,,,,,,Võru vald,Võrumaa,6424797.999,674826.187,"Mitteametlik nimi kuni 26.11.24 Kase, nimi Lepa tee Võru VV korraldusega 29.10.2024 nr 694",
26696,3700070-1,Kalmu,58.94423,22.77389,Kärdla suund,,,0,,,,,,,Pühalepa vald,Hiiumaa,6534548.568,429422.921,,
142466,03407-1,Kesk-Mustamäe,59.4031066,24.6794987,,,,0,,,,,Harju1,,Mustamäe,Tallinna linn,6585215.677,538596.857,,
1484,16401-1,Ümera,59.4435961,24.8900108,,,,0,,,,,Harju1,,Lasnamäe,Tallinna linn,6589865.889,550493.89,,
984,05104-1,Hõimu,59.370113,24.657223,Kesklinna suunas,,,0,,,,,Harju1,,Nõmme,Tallinna linn,6581527.649,537367.61,,
32903,5900520-1,Oruveski tee,59.517199,25.9427984,,,,0,,,,,Viru2,,Haljala vald,Lääne-Virumaa,6599323.499,609973.125,märgil ORUVESKI,Haljala VV määrus 4.07.2018 nr 332
90747,7800769-1,Tõõraste,58.2721779,26.7728487,,,,0,,,,,,Reola raudteejaam,Kastre vald,Tartumaa,6462411.999,662667.0,,
21187,8200067-1,Gümnaasium,58.0060063,25.9298076,Tõrvasse sisenev suund,,,0,,,,,,,Tõrva vald,Valgamaa,6431044.999,614080.062,,
26348,8400328-1,Kõvaküla,58.089941,25.578085,Karksi-Nuia suunas,,,0,,,,,,,Mulgi vald,Viljandimaa,,,,
28849,6700844-1,Saareoksa,58.0796372,24.5401518,,,,0,,,,,,,Häädemeeste vald,Pärnumaa,6437732.989,531868.949,,
5074,22024-1,Paali,59.2847579,24.8758445,,,,0,,,,,Harju2,,Kiili vald,Harjumaa,6572161.897,549921.269,,Kiili Vallavalitsuse 17.11.2015 määrus nr 6
28432,6700263-1,Keraamika,58.6305341,25.0209599,,,,0,,,,,,,Põhja-Pärnumaa vald,Pärnumaa,6499414.02,559301.08,,
10448,06612-1,Raudalu,59.3623899,24.763752,,,,0,,,,,Harju1,,Nõmme,Tallinna linn,6580731.499,543434.062,,
30049,7800663-1,Peedimäe,58.3549171,26.5728692,Tartu suunas,,,0,,,,,,,Tartu linn,Tartu linn,6471153.049,650587.95,,
25582,8400624-1,Palu,58.1224025,25.321663,Pärnu suunas,,,0,,,,,,,Mulgi vald,Viljandimaa,,,,
10756,21829-1,Keila,59.3061971,24.4166335,Rong Paldiski suunas,,,0,,,,,Harju3,Keila,Keila linn,Harjumaa,6574297.999,523732.906,rong,Keila LV korraldus nr 142 5.05.2017
27958,7800675-1,Pihuste,58.2541711,27.4439966,Jõepera suunas,,,0,,,,,,,Räpina vald,Põlvamaa,6462233.499,702111.062,,
23964,7800156-1,Järiste,58.2899109,26.5737047,Tartu suunas,,,0,,,,,,,Nõo vald,Tartumaa,6463920.0,650914.562,,
23910,7400478-1,Nautse,58.5824718,23.164709,,,,0,,,,,,,Muhu vald,Saaremaa,6493911.999,451415.97,,
32291,4420129-1,Pilve,59.3928137,28.183134,,,,0,,,,,,,Narva linn,Narva linn,,,,
24969,5900005-1,Aavere,59.0725969,26.0612572,,,,0,,,,,Viru5,,Väike-Maarja vald,Lääne-Virumaa,6550018.5,618198.25,,Väike-Maarja VV määrus 5.09.2018 nr 526
32515,5900909-1,Vatku,59.416743,26.052733,,,,0,,,,,Viru2,,Kadrina vald,Lääne-Virumaa,6588322.623,616536.573,,Kadrina VV määrus 1.10.2019 nr 215
1011,05904-1,P. Kerese,59.377076,24.7176646,,,,0,,,,,Harju1,,Nõmme,Tallinna linn,6582338.53,540795.7,,
138703,23708-1,Suureniidu,59.5430368,24.7967863,,,,0,,,,,Harju2,,Viimsi vald,Harjumaa,6600877.066,545073.56,,Viimsi VV korraldus 14.10.2020 nr 599
28331,6500452-1,Peri-Alaküla,58.018921,27.1010306,Tromsi tee suunas,,,0,,,,,,,Põlva vald,Põlvamaa,6435077.98,683210.11,,
4645,21530-1,Orava,59.4557601,24.3919929,,,,0,,,,,Harju2,,Harku vald,Harjumaa,6590951.0,522231.937,Endine Orase,Harku VV korraldus 9.juuni 2020 nr 305
12667,23281-1,Kasemetsa,59.2735624,24.6768122,Rong Tallinna suunas,,,0,,,,,Harju2,,Saku vald,Harjumaa,6570783.499,538589.875,rong,Saku VV korraldus 10.02.2026 nr 77
156120,8490252-1,Gümnaasium,58.1256265,25.3630233,,,,0,,,,,,,Abja-Paluoja linn,Viljandimaa,,,,
20999,8401083-1,Viilupi,58.4125237,25.4830987,Suure-Jaani suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
129516,4400931-1,Tammiku põik,59.3362573,27.3940331,Tartu mnt suunas,,,0,,,,,,,Jõhvi vald,Ida-Virumaa,6582458.999,693085.437,,
22263,7800607-1,Nõela tee,58.4693361,26.5900149,Kärevere suunas,,,0,,,,,,,Tartu vald,Tartumaa,6483925.99,651099.03,,
147132,8200830-1,Märsi,58.1006078,26.5841013,Otepää suunas,,,0,,,,,,,Otepää vald,Valgamaa,6442875.0,652335.937,,
34054,6590023-1,Taevaskoja,58.1012842,27.0285963,Rong Tartu suunas,,,0,,,,,,,Põlva vald,Põlvamaa,6444046.5,678519.562,,
27322,6700620-1,Nuki,58.6029306,24.4040503,,,,0,,,,,,,Põhja-Pärnumaa vald,Pärnumaa,6495958.949,523488.0,,
1308,12214-1,Pronksi,59.4371233,24.7621837,,,,0,,,,,Harju1,,Kesklinn,Tallinna linn,6589055.51,543250.28,,
152253,7000816-1,Pukamäe,59.1528437,24.7691347,,,,0,,,,,Kohila,,Kohila vald,Raplamaa,6557393.5,544007.812,Kohila sise,Kohila VV määrus 02.08.2021 nr 216
28220,4400289-1,Koltsina,59.2274712,27.3360352,Kohtla-Järve suunas,,,0,,,,,,,Alutaguse vald,Ida-Virumaa,6570189.809,690391.16,,
27080,6700582-1,Mustiku,58.0884841,24.5157543,,,,0,,,,,,,Häädemeeste vald,Pärnumaa,6438706.979,530421.95,,
5390,30701-1,Kupu,59.4525043,25.4764889,,,,0,,,,,Harju4B,,Kuusalu vald,Harjumaa,6591445.0,583741.0,,Kuusalu VV 24.09.2020 korraldus nr 587
25731,8400072-1,Halliste,58.1636117,25.4389537,Viljandi suunas,,,0,,,,,,,Mulgi vald,Viljandimaa,,,,
12107,26801-1,Kullamäe,59.4945601,25.3156096,,,,0,,,,,Harju3,,Jõelähtme vald,Harjumaa,6595939.5,574525.875,Jõelähtme siseliin,Jõelähtme valla korraldus nr 955 12.11.2020
31092,4900382-1,Nõmavere,58.6365453,25.8356028,Rõstla suunas,,,0,,,,,tartu2,,Põltsamaa vald,Jõgevamaa,,,,
22891,6701070-1,Tõstamaa,58.3345653,23.9953579,,,,0,,,,,,,Pärnu linn,Pärnumaa,6465997.929,499728.08,,
80499,3700271-1,Tammela teerist,58.9073521,22.7911241,Käina suund,,,0,,,,,,,Pühalepa vald,Hiiumaa,6530423.499,430340.812,,
22126,6700227-1,Kanepi,58.397447,24.5223827,Turba tänava suunas,,,0,,,,,"PärnuLinn,PärnuMVLL",,Pärnu linn,Pärnumaa,6473120.499,530544.937,,
32483,4400139-1,Haigla,59.390867,27.748043,Tallinna suunas,,,0,,,,,,,Sillamäe linn,Ida-Virumaa,6589605.273,712865.216,,
21382,7400725-1,Sääre,57.9184301,22.0619658,,,,0,,,,,,,Saaremaa vald,Saaremaa,6421309.039,385151.98,,
21799,6700509-1,Lutsu,58.633576,24.545983,,,,0,,,,,,,Põhja-Pärnumaa vald,Pärnumaa,6499430.583,531710.802,,
24386,4420015-1,Elektroni,59.4249916,28.0748546,,,,0,,,,,,,Narva linn,Narva linn,,,,
1358,13302-1,Veerenni,59.4241504,24.7494468,,,,0,,,,,Harju1,,Kesklinn,Tallinna linn,6587602.21,542543.7,,
28251,8200627-1,Tarna,57.9211662,26.0500703,Valga suunas,,,0,,,,,,,Tõrva vald,Valgamaa,6421811.009,621475.96,,
10523,19906-1,Pirnipuu puiestee,59.4793366,24.9248952,,,,0,,,,,Harju2,,Maardu linn,Harjumaa,6593874.0,552418.0,,Maardu Linnavolikogu 25.04.2023 määrus nr 40
25267,7800622-1,Nõo tee,58.2864482,26.5391978,Valga suunas,,,0,,,,,,,Nõo vald,Tartumaa,6463457.5,648906.75,,
80636,3700098-1,Kõrgessaare,58.9751594,22.4924347,"Viskoosa suund, peatus parkla tee otsas",,,0,,,,,,,Hiiu vald,Hiiumaa,6538322.999,413301.75,,
27235,8600403-1,Misso,57.6009429,27.2298339,Luhamaa suunas,,,0,,,,,,,Rõuge vald,Võrumaa,6388936.896,693054.856,,
26586,3700050-1,Turu,58.7780556,22.6784877,Käina suund,,,0,,,,,,,Emmaste vald,Hiiumaa,6516146.969,423567.44,,
144380,7820364-1,Sinepi,58.4026746,26.7159603,linna sisenev,,,0,,,,,,,Tartu linn,Tartu linn,6476798.0,658743.187,,
30886,6500131-1,Karste,58.0083287,26.6776449,Jõksi suunas,,,0,,,,,,,Kanepi vald,Põlvamaa,6432821.659,658257.74,,
5045,22020-1,Kangru,59.35409,24.7783929,,,,0,,,,,Harju2,,Kiili vald,Harjumaa,6579816.499,544277.375,uus asukoht al sept 2025,Kiili Vallavalitsuse 17.11.2015 määrus nr 6
156513,23828-1,Kivinõmme,59.33937,24.65166,,,,0,,,,,Harju2,,Saku vald,Harjumaa,6578099.906,537084.597,lisatud 20.10.2022,Saku VV korraldus 10.02.2026 nr 77
33083,4400722-1,Sootaguse,59.188897,27.5604311,Vasknarva suunas,,,0,,,,,,,Alutaguse vald,Ida-Virumaa,6566557.169,703414.01,,
20579,7000269-1,Lalli,58.8759166,25.0108624,,,,0,,,,,Rapla2,,Kehtna vald,Raplamaa,6526733.6,558302.75,,Kehtna VV määrus 17.11.2015 nr 331
161331,,Iide(tellimisel),57.9765956,22.0755827,,,,0,,,,,,,Torgu vald,Saaremaa,6427761.499,386144.531,,
124198,7400896-1,KURESSAARE,58.25515,22.49445,,,,0,,,,,,Kuressaare,Saaremaa vald,Saaremaa,6458144.736,411617.782,,
26513,7820231-1,Salemi,58.3686484,26.7343286,,,,0,,,,,TartuLinn,,Tartu linn,Tartu linn,6473054.983,659970.637,,
21588,7400834-1,Vanemuise,58.0388363,22.0814533,,,,0,,,,,,,Saaremaa vald,Saaremaa,6434680.93,386690.01,,
32234,4420144-1,Rahu,59.3885293,28.164872,,,,0,,,,,,,Narva linn,Narva linn,,,,
27725,7400233-1,Kiratsi,58.329009,22.5588239,,,,0,,,,,,,Saaremaa vald,Saaremaa,6466286.07,415572.94,,
125812,8200749-1,Karkküla,57.720262,26.4464154,Rebasemõisa suunas,,,0,,,,,,,Valga vald,Valgamaa,6400236.499,645767.562,,
29717,4900350-1,Mõhküla,58.6706433,25.9323831,Tln-Tartu-Võru-Luhamaa mnt suunas,,,0,,,,,,,Põltsamaa vald,Jõgevamaa,,,,
28667,7800650-1,Papli,58.3690043,26.8369806,Luunja suunas,,,0,,,,,,,Luunja vald,Tartumaa,6473343.989,665971.05,,
25037,6500104-1,Kaaru,58.1247038,27.2490816,Suurmetsa suunas,,,0,,,,,,,Põlva vald,Põlvamaa,6447259.999,691379.875,,
1160,09302-1,Lahesuu,59.4561628,24.6994747,,,,0,,,,,Harju1,,Põhja-Tallinn,Tallinna linn,6591137.739,539669.86,,
34208,7890044-1,Ülenurme,58.3099966,26.7213647,Rong Põlva suunas,,,0,,,,,,,Kambja vald,Tartumaa,6466497.0,659477.562,,
28570,8600400-1,Metstaga,57.6509198,26.7474792,Pähni suunas,,,0,,,,,,,Rõuge vald,Võrumaa,6393214.069,664012.969,,
26669,7820160-1,Triigi,58.3549836,26.7888748,Kasteheina suunas,,,0,,,,,TartuLinn,,Tartu linn,Tartu linn,6471665.723,663223.271,,
21944,5700082-1,Kaasiku,58.93254,23.9117789,,,,0,,,,,Laane2,,Lääne-Nigula vald,Läänemaa,6532604.726,494919.843,,Lääne-Nigula VV 15.11.2022 nr 2-3/22-546
32371,4420125-1,Peetri plats,59.375789,28.193606,,,,0,,,,,,,Narva linn,Narva linn,,,,
143827,8490168-1,Laidu,58.3359791,25.6365963,Viljandi suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
116758,4400031-1,Alaküla,59.2374587,27.3898696,Pagari suunas,,,0,,,,,,,Alutaguse vald,Ida-Virumaa,6571455.0,693404.75,,
162116,5190026-1,Saare,58.9332,25.85602,,0,,0,,,,,,,Kareda vald,Järvamaa,6534153.427,606862.129,,
25932,7800902-1,Suntsi,58.1914446,26.4854256,Tamsa suunas,,,0,,,,,,,Nõo vald,Tartumaa,6452765.39,646146.81,,
28831,4400011-1,Ahtme põhikool,59.3236111,27.4297943,Jõhvi suunas,,,0,,,,,,,Ahtme linnaosa,Kohtla-Järve linn,6581155.53,695190.12,,
147280,22395-1,Kangru,59.1944992,25.0315976,,,,0,,,,,Harju3,,Kose vald,Harjumaa,6562234.738,558952.84,2021 sept nimi postile märgitud,Kose VV korraldus 21.juuli 2020 nr 404
23320,7800381-1,Kärkna,58.4606663,26.6516101,Kärevere suunas,,,0,,,,,,,Tartu vald,Tartumaa,6483101.5,654728.75,,
27705,7801106-1,Vihavu,58.3610067,26.2896245,,,,0,,,,,,,Elva vald,Tartumaa,6471230.0,633993.562,,
123692,6500830-1,Peraküla,58.0342203,26.8842551,Vanasaare suunas,,,0,,,,,,,Kanepi vald,Põlvamaa,6436209.0,670337.875,,
25891,8600588-1,Rõuge tee,57.728052,26.780129,Haabsilla suunas,,,0,,,,,,,Rõuge vald,Võrumaa,6401878.039,665604.95,,
25342,3700313-1,Ühtri,58.8154236,22.6469944,Männamaa suund,,,0,,,,,,,Hiiu vald,Hiiumaa,6520344.639,421830.15,,
25786,5900676-1,Rünga tee,59.1861225,26.4967258,,,,0,,,,,Viru4,,Vinni vald,Lääne-Virumaa,6563504.119,642688.11,,Vinni VV korraldus 3.05.2018 nr 205
4778,21730-1,Luuri,59.2796509,24.3065898,,,,0,,,,,Harju3,,Lääne-Harju vald,Harjumaa,6571307.0,517478.0,,Lääne-Harju Vallavalitsus 27.11.2018 määrus nr 11
114452,5900663-1,Roodevälja allee,59.366497,26.3725,,,,0,,,,,Viru1,,Rakvere vald,Lääne-Virumaa,6583327.356,634881.083,,Sõmeru VV määrus 20.01.2016 nr 41
29068,8200411-1,Palupera,58.1263626,26.3196865,Rõngu suunas,,,0,,,,,,,Elva vald,Tartumaa,6445171.999,636655.75,,
146090,22867-1,Hobuse,59.2914384,24.1541719,,,,0,,,,,Harju4A,,Lääne-Harju vald,Harjumaa,6572590.27,508786.003,uus sügis 2019,Lääne-Harju Vallavalitsus 22.09.2020 määrus nr 7
22523,8400690-1,Puiatu tee,58.358668,25.4190638,Pärnu suunas,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
128926,7801223-1,Põrgumäe,58.2911974,26.36443,Annikoru suunas,,,0,,,,,,,Elva vald,Tartumaa,6463611.499,638643.562,,
22043,6700518-1,Madise,58.4300134,24.4962688,,,,0,,,,,"PärnuLinn,PärnuMVLL",,Sauga alevik,Pärnumaa,6476736.0,528991.187,,
162450,10621-1,Rehelepa,59.393572,24.615425,,,,0,,,,,,,Haabersti,Tallinna linn,6584118.4,534967.2,,
150135,8490226-1,Vardja,58.227956,25.9208336,,,,0,,,,,,,Viljandi vald,Viljandimaa,,,,
1305,12211-1,Hobujaama,59.437106,24.7586203,,,,0,,,,,Harju1,,Kesklinn,Tallinna linn,6589051.299,543048.1,,
32455,4400389-1,Linda,59.4564805,28.0614754,Narva-Jõesuu suunas,,,0,,,,,,,Narva-Jõesuu linn,Ida-Virumaa,6597937.721,730202.961,,
28340,7400167-1,Kalmistu (Anseküla),58.1126193,22.2368409,,,,0,,,,,,,Saaremaa vald,Saaremaa,6442643.989,396081.03,,
21807,8200214-1,Krupi,57.9628844,26.4925242,,,,0,,,,,,,Otepää vald,Valgamaa,6427341.999,647509.75,,
32403,5900416-1,Lääne,59.358779,26.3368277,,,,0,,,,,Viru1,,Rakvere linn,Lääne-Virumaa,6582396.889,632883.82,,Rakvere LV määrus 24.09.2008 nr 43
137198,499048-1,Puukuju,58.6778711,27.0213014,Pala suunas,,,0,,,,,,,Peipsiääre vald,Tartumaa,6508181.5,675198.25,,
27418,7400750-1,Tareste,58.5256158,22.7560074,,,,0,,,,,,,Saaremaa vald,Saaremaa,6487948.899,427529.012,,
25512,7800143-1,Jaama,58.2340052,26.4498179,Elva suunas,,,0,,,,,,,Elva vald,Tartumaa,6457425.499,643880.875,,
119473,7000461-1,Raika,59.0155191,24.701425,,,,0,,,,,Rapla1,,Rapla vald,Raplamaa,6542054.999,540293.75,,Rapla VV määrus 23.11.2015 nr 473
24174,7800778-1,Roosi,58.2611589,26.8919222,Uniküla suunas,,,0,,,,,,,Kastre vald,Tartumaa,6461480.83,669701.01,,
21242,8600499-1,Plaani,57.6725542,27.0820594,Vaalimäe suunas,,,0,,,,,,,Rõuge vald,Võrumaa,6396489.07,683862.03,,
26890,7000324-1,Töökoja,59.105273,25.00245,,,,0,,,,,Kohila,,Rapla vald,Raplamaa,6552271.312,557435.798,,Juuru VV määrus 16.08.2016 nr 149
20885,7000543-1,Tolli tee,58.8313938,24.3083115,,,,0,,,,,Rapla3,,Märjamaa vald,Raplamaa,6521375.999,517805.656,,Märjamaa VV määrus 07.10.2015 nr 882
22744,8400265-1,Kootsi,58.5825624,25.2737012,Kaansoo suunas,,,0,,,,,,,Põhja-Sakala vald,Viljandimaa,,,,
150445,5701095-1,Päri,58.840306,24.0411344,,,,0,,,,,Laane3,,Lääne-Nigula vald,Läänemaa,6522328.5,502375.0,,Lääne-Nigula VV 15.11.2022 nr 2-3/22-546
29603,6500414-1,Orava,57.8891314,27.4578631,Orava kooli suunas,,,0,,,,,,Orava,Võru vald,Võrumaa,6421672.149,705019.07,,
32423,5900464-1,Mäe,59.334133,26.361422,,,,0,,,,,Viru1,,Rakvere linn,Lääne-Virumaa,6579701.966,634378.438,,Rakvere LV määrus 24.09.2008 nr 43
149303,7000754-1,Lelle tee,58.8595859,24.9989454,,,,0,,,,,Rapla2,Lelle,Kehtna vald,Raplamaa,6524904.499,557642.562,,Kehtna VV määrus 27.08.2020 nr 286
22035,6700221-1,Kanaküla,58.2445636,25.1374051,,,,0,,,,,,,Saarde vald,Pärnumaa,6456540.039,566792.94,,
20752,6700440-1,Lennujaam,58.421517,24.4661106,,,,0,,,,,"PärnuLinn,PärnuMVLL",,Tori vald,Pärnumaa,6475777.069,527236.0,,
20349,4400803-1,Ulvi,58.9112481,26.8068015,Võtikvere suunas,,,0,,,,,Viru7,,Mustvee vald,Jõgevamaa,,,,
161362,,Türju(tellimisel),57.9801916,22.0197415,peatus ettetellimisel dispetšerilt 6310263,,,0,,,,,,,Torgu vald,Saaremaa,6428258.0,382853.531,,
28265,7400798-1,Tõrise,58.4545933,22.4761122,,,,0,,,,,,,Saaremaa vald,Saaremaa,6480376.919,411046.07,,
26119,7820286-1,Tref,58.3608127,26.7403929,linnast väljuv,,,0,,,,,TartuLinn,,Tartu linn,Tartu linn,6472197.466,660360.871,,
22055,6700726-1,Punapargi,58.1373842,25.0297212,,,,0,,,,,,,Saarde vald,Pärnumaa,6444501.94,560653.08,,
1181,09704-1,Standard,59.4480027,24.7113414,,,,0,,,,,Harju1,,Põhja-Tallinn,Tallinna linn,6590235.779,540352.48,,
27324,8600122-1,Kaika,57.7538835,26.5285143,,,,0,,,,,,,Antsla vald,Võrumaa,6404160.009,650515.949,,
116445,5900879-1,Vajangu,59.1077945,26.0072148,,,,0,,,,,Viru5,,Tapa vald,Lääne-Virumaa,6553843.5,614982.937,,Tamsalu VV määrus 2.02.2016 nr 48
27071,7000040-1,Atla,59.0535534,25.0079059,,,,0,,,,,Rapla2,,Rapla vald,Raplamaa,6546515.499,557834.937,,Juuru VV määrus 16.08.2016 nr 149
960,04605-1,Pääsküla,59.3695658,24.6314392,,,,0,,,,,Harju1,Pääsküla,Nõmme,Tallinna linn,6581452.619,535902.24,,
21772,7801142-1,Võsivere,58.3395871,26.4243815,Ulila suunas,,,0,,,,,,,Elva vald,Tartumaa,6469122.999,641962.687,,
123528,6701221-1,Linnamaa,58.7094238,24.7995707,,,,0,,,,,,,Kaisma vald,Pärnumaa,6508025.779,546337.94,,
121943,6700547-1,Meremetsa,58.3971496,24.4108217,,,,0,,,,,,,Pärnu linn,Pärnumaa,6473042.0,524022.0,,
5513,33703-1,Kotka,59.542139,25.736556,,,,0,,,,,Harju4B,,Kuusalu vald,Harjumaa,6601780.931,598229.503,,Kuusalu VV 24.09.2020 korraldus nr 587
152150,4401111-1,Muuseumi,59.4000932,27.759687,Kannuka suunas,,,0,,,,,,,Sillamäe linn,Ida-Virumaa,6590668.499,713468.25,,
5465,26908-1,Ihita,59.4859543,25.2605274,,,,0,,,,,Harju3,,Jõelähtme vald,Harjumaa,6594921.0,571424.0,endine Metsaoja,Jõelähtme valla korraldus nr 955 12.11.2020
25105,7800613-1,Nõmmiku,58.4194981,26.7003832,Tartu suunas,,,0,,,,,,,Tartu vald,Tartumaa,6478633.5,657757.812,,
20143,6700740-1,Põllu,58.3897993,24.4699243,Kesklinna suunas,,,0,,,,,PärnuLinn,,Pärnu linn,Pärnumaa,6472246.039,527483.59,,
28273,3700269-1,Tammela tr,58.9072009,22.7919459,,,,0,,,,,,,Pühalepa vald,Hiiumaa,6530405.799,430387.86,,
